url,primary_keyword,search_intent,title,h1,meta_description,h1_alignment,description_alignment,on_page_action,target_source
https://hacecuentas.com/blog/como-calcular-descuentos-sucesivos,Cómo calcular descuentos sucesivos sin sumarlos,comparacion-comercial,Cómo calcular descuentos sucesivos sin sumarlos,Cómo calcular descuentos sucesivos sin sumarlos,"Aprendé a combinar dos o más descuentos y obtener el precio final y el descuento equivalente. Fórmula, tabla y ejemplos paso a paso.",1,0.25,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-costo-de-un-viaje-con-nafta-y-peajes,Cómo calcular el costo de un viaje con nafta y peajes,comparacion-comercial,Cómo calcular el costo de un viaje con nafta y peajes,Cómo calcular el costo de un viaje con nafta y peajes,"Calculá un viaje en auto con consumo, distancia, precio de combustible, peajes y un margen para desvíos.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-costo-real-de-una-impresion-3d,Cómo calcular el costo real de una impresión 3D,comparacion-comercial,Cómo calcular el costo real de una impresión 3D,Cómo calcular el costo real de una impresión 3D,"Aprendé a estimar una impresión 3D considerando filamento, tiempo, energía, fallas y terminación antes de presupuestar.",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-monotributo-paso-a-paso,Cómo calcular el monotributo paso a paso,calculo,Cómo calcular el monotributo paso a paso,Cómo calcular el monotributo paso a paso,"Entendé cómo revisar el monotributo separando facturación, categoría, actividad, obra social y período vigente.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-piso-flotante-necesario,Cómo calcular el piso flotante necesario,calculo,Cómo calcular el piso flotante necesario | Hacé Cuentas,Cómo calcular el piso flotante necesario,Antes de ir al corralon o a Easy necesitas saber cuantas cajas de piso flotante comprar para cubrir tu ambiente.,1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-promedio-ponderado,Cómo calcular el promedio ponderado,calculo,Cómo calcular el promedio ponderado | Hacé Cuentas,Cómo calcular el promedio ponderado,"Aprendé a calcular un promedio ponderado paso a paso, asignando el peso correcto a cada valor y comprobando el resultado con un ejemplo resuelto.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-rendimiento-de-un-plazo-fijo,Cómo calcular el rendimiento de un plazo fijo,calculo,Cómo calcular el rendimiento de un plazo fijo,Cómo calcular el rendimiento de un plazo fijo,"Calculá el rendimiento orientativo de un plazo fijo separando capital, tasa, plazo, impuestos y renovación.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-seguro-de-desempleo-en-argentina,Cómo calcular el seguro de desempleo en Argentina,calculo,Cómo calcular el seguro de desempleo en Argentina,Cómo calcular el seguro de desempleo en Argentina,"Ordená una estimación del seguro de desempleo argentino separando causal, aportes, documentación y fecha de solicitud.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-sueldo-de-una-empleada-domestica,Cómo calcular el sueldo de una empleada doméstica,calculo,Cómo calcular el sueldo de una empleada doméstica,Cómo calcular el sueldo de una empleada doméstica,"Ordená la liquidación de una trabajadora de casas particulares considerando modalidad, jornada, antigüedad y conceptos vigentes.",1,0,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-sueldo-neto-en-paraguay,Cómo calcular el sueldo neto en Paraguay,calculo,Cómo calcular el sueldo neto en Paraguay,Cómo calcular el sueldo neto en Paraguay,"Ordená una estimación de sueldo neto paraguayo separando salario bruto, aportes, descuentos y fecha de vigencia.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-el-valor-de-millas-de-un-programa-de-viajes,Cómo calcular el valor de millas de un programa de viajes,comparacion-comercial,Cómo calcular el valor de millas de un programa de viajes,Cómo calcular el valor de millas de un programa de viajes,"Calculá el valor aproximado de millas comparando precio del canje, tasas, costo alternativo y disponibilidad.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-gastos-de-escritura-de-una-propiedad,Cómo calcular gastos de escritura de una propiedad,comparacion-comercial,Cómo calcular gastos de escritura de una propiedad,Cómo calcular gastos de escritura de una propiedad,"Ordená los gastos de escritura separando precio, honorarios, impuestos, certificados, sellos y costos de inscripción.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-horas-extras-y-recargos-en-colombia,Cómo calcular horas extras y recargos en Colombia,calculo,Cómo calcular horas extras y recargos en Colombia,Cómo calcular horas extras y recargos en Colombia,"Ordená el cálculo de horas extra y recargos en Colombia separando salario, jornada, horario y fecha de vigencia.",1,0.75,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-ingresos-brutos-en-argentina,Cómo calcular Ingresos Brutos en Argentina,calculo,Cómo calcular Ingresos Brutos en Argentina,Cómo calcular Ingresos Brutos en Argentina,"Entendé cómo ordenar una estimación de Ingresos Brutos separando facturación, jurisdicción, alícuota, retenciones y fecha.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-interes-compuesto,Cómo calcular el interés compuesto,calculo,Cómo calcular el interés compuesto — Fórmula y ejemplos,Cómo calcular el interés compuesto — Fórmula y ejemplos,"¿Cómo se calcula el interés compuesto? Fórmula A = P × (1+r/n)^(n×t) paso a paso, regla del 72 y ejemplos: $100.000 al 5% en 10 años se vuelven $164.701.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-la-diferencia-entre-dos-fechas-para-planificar-un-plazo,Diferencia entre dos fechas,calculo,Diferencia entre dos fechas: cómo calcular un plazo,Diferencia entre dos fechas: cómo calcular un plazo,"Calculá plazos y diferencias entre fechas aclarando si el resultado se expresa en días calendario, meses completos o años.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-la-edad-exacta-en-anos-meses-y-dias,"Cómo calcular la edad exacta en años, meses y días",calculo,"Cómo calcular la edad exacta en años, meses y días","Cómo calcular la edad exacta en años, meses y días",Calculá edad exacta entre fecha de nacimiento y fecha de referencia teniendo en cuenta meses de distinta duración y años bisiestos.,1,0.8,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-la-patente-de-un-auto,Cómo calcular la patente de un auto,calculo,Cómo calcular la patente de un auto,Cómo calcular la patente de un auto,"Entendé cómo se estima la patente automotor separando valuación, jurisdicción, cuotas, bonificaciones y fecha.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-la-rentabilidad-mensual,Cómo calcular la rentabilidad mensual,calculo,Cómo calcular la rentabilidad mensual | Hacé Cuentas,Cómo calcular la rentabilidad mensual,La ganancia resta costos variables y fijos a los ingresos; la rentabilidad la compara con el capital invertido.,1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-la-tasa-mensual-equivalente-de-un-plazo-fijo,Cómo calcular la tasa mensual equivalente de un plazo fijo,calculo,Cómo calcular la tasa mensual equivalente de un plazo fijo,Cómo calcular la tasa mensual equivalente de un plazo fijo,Convertí una tasa anual en una estimación para el plazo del depósito y diferenciá proporcionalidad de capitalización.,1,0.4,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-mortero-para-una-pared-de-ladrillos,Cómo calcular mortero para una pared de ladrillos,calculo,Cómo calcular mortero para una pared de ladrillos,Cómo calcular mortero para una pared de ladrillos,"Estimá mortero para mampostería separando superficie, tipo de ladrillo, espesor de junta y desperdicio.",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-porcentajes,Cómo calcular porcentajes,calculo,Cómo calcular porcentajes: guía + calculadora online,Cómo calcular porcentajes: guía + calculadora online,"¿Cómo se calcula un porcentaje? Número × porcentaje ÷ 100: el 15% de $80.000 es $12.000. Guía con calculadora, regla de tres, trucos mentales, IVA…",1,0,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-un-porcentaje-de-una-cantidad,Cómo calcular un porcentaje de una cantidad,calculo,Cómo calcular un porcentaje de una cantidad,Cómo calcular un porcentaje de una cantidad,"Aprendé a calcular porcentajes, aumentos y descuentos con fórmulas simples y ejemplos cotidianos.",1,0,alineado,title-canonico
https://hacecuentas.com/blog/como-calcular-una-cuota-alimentaria-sin-usar-una-cifra-universal,Cómo calcular una cuota alimentaria sin usar una cifra,calculo,Cómo calcular una cuota alimentaria sin usar una cifra,Cómo calcular una cuota alimentaria sin usar una cifra universal,"Entendé cómo ordenar una estimación de cuota alimentaria considerando necesidades, ingresos, cuidado y gastos extraordinarios.",1,0.4,alineado,title-canonico
https://hacecuentas.com/blog/como-comparar-dos-presupuestos-de-escribania,Cómo comparar dos presupuestos de escribanía,comparacion-comercial,Cómo comparar dos presupuestos de escribanía,Cómo comparar dos presupuestos de escribanía,"Compará presupuestos notariales por alcance, bases, impuestos, honorarios, vigencia y servicios incluidos.",1,0.25,alineado,title-canonico
https://hacecuentas.com/blog/como-conciliar-ingresos-brutos-con-ventas-y-cobros,Cómo conciliar Ingresos Brutos con ventas y cobros,informacional,Cómo conciliar Ingresos Brutos con ventas y cobros,Cómo conciliar Ingresos Brutos con ventas y cobros,"Armá una conciliación mensual para controlar ventas, cobros, retenciones y pagos de Ingresos Brutos.",1,0.8,alineado,title-canonico
https://hacecuentas.com/blog/como-controlar-una-liquidacion-de-horas-extras-en-colombia,Cómo controlar una liquidación de horas extras en Colombia,informacional,Cómo controlar una liquidación de horas extras en Colombia,Cómo controlar una liquidación de horas extras en Colombia,"Compará registro de horas, valor ordinario, recargos y pago final para detectar diferencias en una nómina colombiana.",1,0.2,alineado,title-canonico
https://hacecuentas.com/blog/como-convertir-talles-de-ropa-sin-equivocarse,Cómo convertir talles de ropa sin equivocarse,calculo,Cómo convertir talles de ropa sin equivocarse,Cómo convertir talles de ropa sin equivocarse,"Convertí talles de ropa con una tabla de medidas y verificá país, marca, prenda y sistema antes de comprar.",1,0.4,alineado,title-canonico
https://hacecuentas.com/blog/como-devolver-una-compra-cuando-el-talle-no-coincide,Cómo devolver una compra cuando el talle no coincide,informacional,Cómo devolver una compra cuando el talle no coincide,Cómo devolver una compra cuando el talle no coincide,"Organizá un cambio de talle con medidas, comprobantes, estado del producto y condiciones de devolución.",1,0.2,alineado,title-canonico
https://hacecuentas.com/blog/como-documentar-un-canje-de-millas-para-compararlo-despues,Cómo documentar un canje de millas para compararlo después,informacional,Cómo documentar un canje de millas para compararlo después,Cómo documentar un canje de millas para compararlo después,"Creá un registro simple de canjes de millas con ruta, fecha, tasas, puntos usados y valor estimado.",1,0.2,alineado,title-canonico
https://hacecuentas.com/blog/como-elegir-talle-de-pantalon-usando-cintura-cadera-y-tiro,"Cómo elegir talle de pantalón usando cintura, cadera y tiro",informacional,"Cómo elegir talle de pantalón usando cintura, cadera y tiro","Cómo elegir talle de pantalón usando cintura, cadera y tiro","Aprendé a medir cintura, cadera, tiro y largo para elegir pantalones con menos riesgo de error.",1,0.57,alineado,title-canonico
https://hacecuentas.com/blog/como-estimar-combustible-cuando-todavia-no-conoces-el-consumo-del-auto,Cómo estimar combustible sin conocer el consumo del auto,calculo,Cómo estimar combustible sin conocer el consumo del auto,Cómo estimar combustible sin conocer el consumo del auto,Estimá consumo de combustible con datos del fabricante y registros propios antes de planificar un viaje.,1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/como-estimar-ladrillos-para-una-habitacion-con-puertas-y-ventanas,Cómo estimar ladrillos para una habitación con puertas,calculo,Cómo estimar ladrillos para una habitación con puertas,Cómo estimar ladrillos para una habitación con puertas y ventanas,Calculá ladrillos de una habitación restando puertas y ventanas y agregando un margen de cortes y roturas.,1,0.75,alineado,title-canonico
https://hacecuentas.com/blog/como-fijar-precios-con-markup,Cómo fijar precios con markup,comparacion-comercial,Cómo fijar precios con markup | Hacé Cuentas,Cómo fijar precios con markup,"Calculá el precio de venta con markup sin confundirlo con margen: fórmula, ejemplo comercial y control para cubrir costos y rentabilidad.",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/como-interpretar-una-curva-de-crecimiento-infantil,Cómo interpretar una curva de crecimiento infantil,informacional,Cómo interpretar una curva de crecimiento infantil,Cómo interpretar una curva de crecimiento infantil,"Entendé cómo se relacionan edad, peso, talla y percentiles en el seguimiento del crecimiento infantil.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/como-invertir-en-plazo-fijo-2026,Plazo fijo 2026 Argentina,comparacion-comercial,Plazo fijo 2026 Argentina: cómo invertir y cuánto rinde,Plazo fijo 2026 Argentina: cómo invertir y cuánto rinde,"¿Cuánto rinde un plazo fijo en 2026? $1.000.000 a 30 días al 32% TNA deja $26.301. Tasas por banco, tradicional vs UVA e impuestos, gratis y al instante.",1,0.75,alineado,title-canonico
